,ORDER.ID,FAMILY.ID,GENUS.ID,SPECIES.ID,ORDER.DESC,FAMILY,GENUS,SPECIES,ECOREGION.CODE,RECTIFIED
3252,11,109,2683,13924,Chiroptera,Phyllostomidae,Micronycteris,minuta,NT0223,
3253,11,109,2683,95615,Chiroptera,Phyllostomidae,Micronycteris,microtis,NT0109,
3254,11,109,2683,95615,Chiroptera,Phyllostomidae,Micronycteris,microtis,NT0207,
3255,11,109,2683,95615,Chiroptera,Phyllostomidae,Micronycteris,microtis,NT0145,
3256,11,109,1291,14050,Chiroptera,Phyllostomidae,Diaemus,youngi,NT0136,
3257,11,109,2683,13924,Chiroptera,Phyllostomidae,Micronycteris,minuta,NT0153,
3258,11,109,4610,14041,Chiroptera,Phyllostomidae,Uroderma,bilobatum,NT0121,
3259,11,109,245,13959,Chiroptera,Phyllostomidae,Anoura,cultrata,NT0136,
3260,11,109,891,13962,Chiroptera,Phyllostomidae,Choeroniscus,godmani,NT0118,
3261,11,109,4272,14032,Chiroptera,Phyllostomidae,Sturnira,erythromos,NT0159,
3262,11,109,350,95438,Chiroptera,Phyllostomidae,Artibeus,gnomus,NT0225,
3263,11,109,4272,14029,Chiroptera,Phyllostomidae,Sturnira,aratathomasi,NT0118,
3264,11,109,2468,13916,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,NT0223,
3265,11,109,1317,14051,Chiroptera,Phyllostomidae,Diphylla,ecaudata,NT0175,
3266,11,109,4822,13998,Chiroptera,Phyllostomidae,Enchisthenes,hartii,NT0232,
3267,11,109,2711,13930,Chiroptera,Phyllostomidae,Mimon,crenulatum,NT0136,
3268,11,109,891,13964,Chiroptera,Phyllostomidae,Choeroniscus,minor,NT0105,
3269,11,109,3814,14026,Chiroptera,Phyllostomidae,Pygoderma,bilabiatum,NT0105,
3270,11,109,1291,14050,Chiroptera,Phyllostomidae,Diaemus,youngi,NT0207,
3271,11,109,4828,13928,Chiroptera,Phyllostomidae,Glyphonycteris,sylvestris,NT0207,
3272,11,109,4610,14041,Chiroptera,Phyllostomidae,Uroderma,bilobatum,NT0153,
3273,11,109,891,13962,Chiroptera,Phyllostomidae,Choeroniscus,godmani,NT0175,
3274,11,109,4272,14035,Chiroptera,Phyllostomidae,Sturnira,luisi,NT0225,
3275,11,109,4828,13928,Chiroptera,Phyllostomidae,Glyphonycteris,sylvestris,NT0145,
3276,11,109,4272,14035,Chiroptera,Phyllostomidae,Sturnira,luisi,NT0145,
3277,11,109,4272,14032,Chiroptera,Phyllostomidae,Sturnira,erythromos,NT0153,
3278,11,109,4272,14032,Chiroptera,Phyllostomidae,Sturnira,erythromos,NT0145,
3279,11,109,4481,95776,Chiroptera,Phyllostomidae,Tonatia,saurophila,NT0136,
3280,11,109,2468,13916,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,NT0153,
3281,11,109,3814,14026,Chiroptera,Phyllostomidae,Pygoderma,bilabiatum,NT0165,
3282,11,109,4272,14032,Chiroptera,Phyllostomidae,Sturnira,erythromos,NT0232,
3283,11,109,4272,14029,Chiroptera,Phyllostomidae,Sturnira,aratathomasi,NT0175,
3284,11,109,891,13965,Chiroptera,Phyllostomidae,Choeroniscus,periosus,NT0109,
3285,11,109,891,13965,Chiroptera,Phyllostomidae,Choeroniscus,periosus,NT0221,
3286,11,109,2379,13949,Chiroptera,Phyllostomidae,Lonchophylla,mordax,NT0159,
3287,11,109,4272,14029,Chiroptera,Phyllostomidae,Sturnira,aratathomasi,NT0221,
3288,11,109,350,13997,Chiroptera,Phyllostomidae,Artibeus,glaucus,NT0153,
3289,11,109,350,14004,Chiroptera,Phyllostomidae,Artibeus,phaeotis,NT0136,
3290,11,109,350,14004,Chiroptera,Phyllostomidae,Artibeus,phaeotis,NT0207,
3291,11,109,1755,13967,Chiroptera,Phyllostomidae,Glossophaga,commissarisi,NT0121,
3292,11,109,2336,13975,Chiroptera,Phyllostomidae,Lichonycteris,obscura,NT0109,
3293,11,109,699,13981,Chiroptera,Phyllostomidae,Carollia,castanea,NT0118,
3294,11,109,2379,13948,Chiroptera,Phyllostomidae,Lonchophylla,hesperia,NT0145,
3295,11,109,2683,95615,Chiroptera,Phyllostomidae,Micronycteris,microtis,NT0175,
3296,11,109,350,95438,Chiroptera,Phyllostomidae,Artibeus,gnomus,NT0214,
3297,11,109,350,13996,Chiroptera,Phyllostomidae,Artibeus,fraterculus,NT0214,
3298,11,109,1291,14050,Chiroptera,Phyllostomidae,Diaemus,youngi,NT0159,
3299,11,109,891,13962,Chiroptera,Phyllostomidae,Choeroniscus,godmani,NT0109,
3300,11,109,245,13959,Chiroptera,Phyllostomidae,Anoura,cultrata,NT0153,
3301,11,109,350,14002,Chiroptera,Phyllostomidae,Artibeus,lituratus,NT0153,
3302,11,109,1291,14050,Chiroptera,Phyllostomidae,Diaemus,youngi,NT0175,
3303,11,109,2336,13975,Chiroptera,Phyllostomidae,Lichonycteris,obscura,NT0105,
3304,11,109,3517,14019,Chiroptera,Phyllostomidae,Platyrrhinus,dorsalis,NT0118,
3305,11,109,891,13964,Chiroptera,Phyllostomidae,Choeroniscus,minor,NT0153,
3306,11,109,4610,14041,Chiroptera,Phyllostomidae,Uroderma,bilobatum,NT0165,
3307,11,109,903,13911,Chiroptera,Phyllostomidae,Chrotopterus,auritus,NT0118,
3308,11,109,2468,13916,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,NT0221,
3309,11,109,4610,14041,Chiroptera,Phyllostomidae,Uroderma,bilobatum,NT0221,
3310,11,109,891,13962,Chiroptera,Phyllostomidae,Choeroniscus,godmani,NT0145,
3311,11,109,4272,14029,Chiroptera,Phyllostomidae,Sturnira,aratathomasi,NT0145,
3312,11,109,2683,13923,Chiroptera,Phyllostomidae,Micronycteris,megalotis,NT0121,
3313,11,109,891,13964,Chiroptera,Phyllostomidae,Choeroniscus,minor,NT0121,
3314,11,109,2336,13975,Chiroptera,Phyllostomidae,Lichonycteris,obscura,NT0136,
3315,11,109,903,13911,Chiroptera,Phyllostomidae,Chrotopterus,auritus,NT0153,
3316,11,109,3517,14022,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,NT0105,
3317,11,109,4610,14042,Chiroptera,Phyllostomidae,Uroderma,magnirostrum,NT0121,
3318,11,109,350,14002,Chiroptera,Phyllostomidae,Artibeus,lituratus,NT0214,
3319,11,109,1317,14051,Chiroptera,Phyllostomidae,Diphylla,ecaudata,NT0159,
3320,11,109,2379,13949,Chiroptera,Phyllostomidae,Lonchophylla,mordax,NT0145,
3321,11,109,2336,13975,Chiroptera,Phyllostomidae,Lichonycteris,obscura,NT0145,
3322,11,109,4610,14041,Chiroptera,Phyllostomidae,Uroderma,bilobatum,NT0145,
3323,11,109,350,95438,Chiroptera,Phyllostomidae,Artibeus,gnomus,NT0207,
3324,11,109,4481,95776,Chiroptera,Phyllostomidae,Tonatia,saurophila,NT0153,
3325,11,109,4481,95776,Chiroptera,Phyllostomidae,Tonatia,saurophila,NT0105,
3326,11,109,4481,95776,Chiroptera,Phyllostomidae,Tonatia,saurophila,NT0207,
3327,11,109,3517,14022,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,NT0136,
3328,11,109,4834,13937,Chiroptera,Phyllostomidae,Lophostoma,brasiliense,NT0145,
3329,11,109,350,14002,Chiroptera,Phyllostomidae,Artibeus,lituratus,NT0225,
3330,11,109,350,95438,Chiroptera,Phyllostomidae,Artibeus,gnomus,NT0221,
3331,11,109,4610,14042,Chiroptera,Phyllostomidae,Uroderma,magnirostrum,NT0145,
3332,11,109,2711,13930,Chiroptera,Phyllostomidae,Mimon,crenulatum,NT0145,
3333,11,109,4822,13998,Chiroptera,Phyllostomidae,Enchisthenes,hartii,NT0118,
3334,11,109,2379,13951,Chiroptera,Phyllostomidae,Lonchophylla,thomasi,NT0225,
3335,11,109,2379,13950,Chiroptera,Phyllostomidae,Lonchophylla,robusta,NT0159,
3336,11,109,350,95438,Chiroptera,Phyllostomidae,Artibeus,gnomus,NT0153,
3337,11,109,4822,13998,Chiroptera,Phyllostomidae,Enchisthenes,hartii,NT0153,
3338,11,109,4822,13998,Chiroptera,Phyllostomidae,Enchisthenes,hartii,NT0221,
3339,11,109,350,14001,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,NT0159,
3340,11,109,2468,13916,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,NT0175,
3341,11,109,4822,13998,Chiroptera,Phyllostomidae,Enchisthenes,hartii,NT0121,
3342,11,109,2683,13924,Chiroptera,Phyllostomidae,Micronycteris,minuta,NT0105,
3343,11,109,350,95438,Chiroptera,Phyllostomidae,Artibeus,gnomus,NT0136,
3344,11,109,3517,14019,Chiroptera,Phyllostomidae,Platyrrhinus,dorsalis,NT0223,
3345,11,109,4828,13919,Chiroptera,Phyllostomidae,Glyphonycteris,behnii,NT0105,
3346,11,109,699,13982,Chiroptera,Phyllostomidae,Carollia,perspicillata,NT0136,
3347,11,109,699,13981,Chiroptera,Phyllostomidae,Carollia,castanea,NT0214,
3348,11,109,3507,13952,Chiroptera,Phyllostomidae,Platalina,genovensium,NT1004,
3349,11,109,2683,13924,Chiroptera,Phyllostomidae,Micronycteris,minuta,NT0109,
3350,11,109,245,95432,Chiroptera,Phyllostomidae,Anoura,caudifera,NT0121,
3351,11,109,1291,14050,Chiroptera,Phyllostomidae,Diaemus,youngi,NT0221,
3352,11,109,699,13982,Chiroptera,Phyllostomidae,Carollia,perspicillata,NT0232,
3353,11,109,4272,14032,Chiroptera,Phyllostomidae,Sturnira,erythromos,NT0165,
3354,11,109,4272,14034,Chiroptera,Phyllostomidae,Sturnira,ludovici,NT0136,
3355,11,109,4481,95776,Chiroptera,Phyllostomidae,Tonatia,saurophila,NT0118,
3356,11,109,4834,13937,Chiroptera,Phyllostomidae,Lophostoma,brasiliense,NT0175,
3357,11,109,4636,14048,Chiroptera,Phyllostomidae,Vampyrodes,caraccioli,NT0109,
3358,11,109,2711,13930,Chiroptera,Phyllostomidae,Mimon,crenulatum,NT0121,
3359,11,109,891,13965,Chiroptera,Phyllostomidae,Choeroniscus,periosus,NT0207,
3360,11,109,2468,13916,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,NT0105,
3361,11,109,1317,14051,Chiroptera,Phyllostomidae,Diphylla,ecaudata,NT0121,
3362,11,109,3507,13952,Chiroptera,Phyllostomidae,Platalina,genovensium,NT0232,
3363,11,109,4610,14042,Chiroptera,Phyllostomidae,Uroderma,magnirostrum,NT0225,
3364,11,109,3507,13952,Chiroptera,Phyllostomidae,Platalina,genovensium,NT0223,
3365,11,109,4272,14036,Chiroptera,Phyllostomidae,Sturnira,magna,NT0153,
3366,11,109,1755,13967,Chiroptera,Phyllostomidae,Glossophaga,commissarisi,NT0118,
3367,11,109,350,14002,Chiroptera,Phyllostomidae,Artibeus,lituratus,NT0145,
3368,11,109,699,13980,Chiroptera,Phyllostomidae,Carollia,brevicauda,NT0121,
3369,11,109,4862,13925,Chiroptera,Phyllostomidae,Trinycteris,nicefori,NT0109,
3370,11,109,3517,14022,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,NT0221,
3371,11,109,1755,13971,Chiroptera,Phyllostomidae,Glossophaga,soricina,NT0118,
3372,11,109,350,95438,Chiroptera,Phyllostomidae,Artibeus,gnomus,NT0175,
3373,11,109,1291,14050,Chiroptera,Phyllostomidae,Diaemus,youngi,NT0145,
3374,11,109,4272,14031,Chiroptera,Phyllostomidae,Sturnira,bogotensis,NT0145,
3375,11,109,2468,13916,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,NT0159,
3376,11,109,2468,13916,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,NT0136,
3377,11,109,2468,13916,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,NT0145,
3378,11,109,699,13982,Chiroptera,Phyllostomidae,Carollia,perspicillata,NT0109,
3379,11,109,2468,13916,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,NT0207,
3380,11,109,4272,14030,Chiroptera,Phyllostomidae,Sturnira,bidens,NT0207,
3381,11,109,1291,14050,Chiroptera,Phyllostomidae,Diaemus,youngi,NT0118,
3382,11,109,4832,13920,Chiroptera,Phyllostomidae,Lampronycteris,brachyotis,NT0109,
3383,11,109,3517,14017,Chiroptera,Phyllostomidae,Platyrrhinus,brachycephalus,NT0105,
3384,11,109,3517,14021,Chiroptera,Phyllostomidae,Platyrrhinus,infuscus,NT0109,
3385,11,109,4272,14030,Chiroptera,Phyllostomidae,Sturnira,bidens,NT0223,
3386,11,109,4828,13928,Chiroptera,Phyllostomidae,Glyphonycteris,sylvestris,NT0175,
3387,11,109,2379,13950,Chiroptera,Phyllostomidae,Lonchophylla,robusta,NT0221,
3388,11,109,2336,13975,Chiroptera,Phyllostomidae,Lichonycteris,obscura,NT0207,
3389,11,109,891,13962,Chiroptera,Phyllostomidae,Choeroniscus,godmani,NT0207,
3390,11,109,891,13962,Chiroptera,Phyllostomidae,Choeroniscus,godmani,NT0136,
3391,11,109,2683,13924,Chiroptera,Phyllostomidae,Micronycteris,minuta,NT0145,
3392,11,109,4272,14032,Chiroptera,Phyllostomidae,Sturnira,erythromos,NT0109,
3393,11,109,699,13982,Chiroptera,Phyllostomidae,Carollia,perspicillata,NT0118,
3394,11,109,1755,13971,Chiroptera,Phyllostomidae,Glossophaga,soricina,NT0207,
3395,11,109,4822,13998,Chiroptera,Phyllostomidae,Enchisthenes,hartii,NT0159,
3396,11,109,3517,14020,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,NT0145,
3397,11,109,2379,13949,Chiroptera,Phyllostomidae,Lonchophylla,mordax,NT0136,
3398,11,109,4832,13920,Chiroptera,Phyllostomidae,Lampronycteris,brachyotis,NT0159,
3399,11,109,1291,14050,Chiroptera,Phyllostomidae,Diaemus,youngi,NT0153,
3400,11,109,903,13911,Chiroptera,Phyllostomidae,Chrotopterus,auritus,NT0159,
3401,11,109,4828,13921,Chiroptera,Phyllostomidae,Glyphonycteris,daviesi,NT0136,
3402,11,109,1291,14050,Chiroptera,Phyllostomidae,Diaemus,youngi,NT0121,
3403,11,109,699,13982,Chiroptera,Phyllostomidae,Carollia,perspicillata,NT0207,
3404,11,109,2468,13916,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,NT0121,
3405,11,109,3507,13952,Chiroptera,Phyllostomidae,Platalina,genovensium,NT0121,
3406,11,109,4862,13925,Chiroptera,Phyllostomidae,Trinycteris,nicefori,NT0145,
3407,11,109,4272,14030,Chiroptera,Phyllostomidae,Sturnira,bidens,NT0225,
3408,11,109,2379,13951,Chiroptera,Phyllostomidae,Lonchophylla,thomasi,NT0136,
3409,11,109,2379,13949,Chiroptera,Phyllostomidae,Lonchophylla,mordax,NT0214,
3410,11,109,350,95438,Chiroptera,Phyllostomidae,Artibeus,gnomus,NT0121,
3411,11,109,4636,14048,Chiroptera,Phyllostomidae,Vampyrodes,caraccioli,NT0225,
3412,11,109,350,14002,Chiroptera,Phyllostomidae,Artibeus,lituratus,NT0121,
3413,11,109,699,13981,Chiroptera,Phyllostomidae,Carollia,castanea,NT0225,
3414,11,109,4834,13937,Chiroptera,Phyllostomidae,Lophostoma,brasiliense,NT0207,
3415,11,109,1317,14051,Chiroptera,Phyllostomidae,Diphylla,ecaudata,NT0109,
3416,11,109,4828,13921,Chiroptera,Phyllostomidae,Glyphonycteris,daviesi,NT0175,
3417,11,109,245,13960,Chiroptera,Phyllostomidae,Anoura,geoffroyi,NT0105,
3418,11,109,4495,13942,Chiroptera,Phyllostomidae,Trachops,cirrhosus,NT0207,
3419,11,109,1317,14051,Chiroptera,Phyllostomidae,Diphylla,ecaudata,NT0118,
3420,11,109,4272,14033,Chiroptera,Phyllostomidae,Sturnira,lilium,NT0207,
3421,11,109,4272,14034,Chiroptera,Phyllostomidae,Sturnira,ludovici,NT0159,
3422,11,109,699,95471,Chiroptera,Phyllostomidae,Carollia,colombiana,NT0136,
3423,11,109,4822,13998,Chiroptera,Phyllostomidae,Enchisthenes,hartii,NT0175,
3424,11,109,4272,14031,Chiroptera,Phyllostomidae,Sturnira,bogotensis,NT0221,
3425,11,109,4610,14042,Chiroptera,Phyllostomidae,Uroderma,magnirostrum,NT0109,
3426,11,109,4610,14042,Chiroptera,Phyllostomidae,Uroderma,magnirostrum,NT0223,
3427,11,109,350,14004,Chiroptera,Phyllostomidae,Artibeus,phaeotis,NT0109,
3428,11,109,4834,13937,Chiroptera,Phyllostomidae,Lophostoma,brasiliense,NT0136,
3429,11,109,699,13980,Chiroptera,Phyllostomidae,Carollia,brevicauda,NT0159,
3430,11,109,4610,14041,Chiroptera,Phyllostomidae,Uroderma,bilobatum,NT0225,
3431,11,109,245,13960,Chiroptera,Phyllostomidae,Anoura,geoffroyi,NT0214,
3432,11,109,891,13964,Chiroptera,Phyllostomidae,Choeroniscus,minor,NT0109,
3433,11,109,2711,13930,Chiroptera,Phyllostomidae,Mimon,crenulatum,NT0118,
3434,11,109,4272,14036,Chiroptera,Phyllostomidae,Sturnira,magna,NT0214,
3435,11,109,699,13981,Chiroptera,Phyllostomidae,Carollia,castanea,NT0232,
3436,11,109,4834,13941,Chiroptera,Phyllostomidae,Lophostoma,silvicola,NT0118,
3437,11,109,4272,14033,Chiroptera,Phyllostomidae,Sturnira,lilium,NT0175,
3438,11,109,4822,13998,Chiroptera,Phyllostomidae,Enchisthenes,hartii,NT0207,
3439,11,109,4610,14041,Chiroptera,Phyllostomidae,Uroderma,bilobatum,NT0175,
3440,11,109,4272,14033,Chiroptera,Phyllostomidae,Sturnira,lilium,NT0145,
3441,11,109,699,13981,Chiroptera,Phyllostomidae,Carollia,castanea,NT0159,
3442,11,109,2379,13949,Chiroptera,Phyllostomidae,Lonchophylla,mordax,NT0225,
3443,11,109,746,14007,Chiroptera,Phyllostomidae,Centurio,senex,NT0175,
3444,11,109,4834,13937,Chiroptera,Phyllostomidae,Lophostoma,brasiliense,NT0223,
3445,11,109,2683,27654,Chiroptera,Phyllostomidae,Micronycteris,sanborni,NT0105,
3446,11,109,2379,13950,Chiroptera,Phyllostomidae,Lonchophylla,robusta,NT0225,
3447,11,109,2379,13950,Chiroptera,Phyllostomidae,Lonchophylla,robusta,NT0214,
3448,11,109,350,13996,Chiroptera,Phyllostomidae,Artibeus,fraterculus,NT0232,
3449,11,109,903,13911,Chiroptera,Phyllostomidae,Chrotopterus,auritus,NT0175,
3450,11,109,3517,14020,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,NT0109,
3451,11,109,3517,14019,Chiroptera,Phyllostomidae,Platyrrhinus,dorsalis,NT0232,
3452,11,109,852,14012,Chiroptera,Phyllostomidae,Chiroderma,villosum,NT0153,
3453,11,109,4495,13942,Chiroptera,Phyllostomidae,Trachops,cirrhosus,NT0221,
3454,11,109,903,13911,Chiroptera,Phyllostomidae,Chrotopterus,auritus,NT0105,
3455,11,109,4272,14040,Chiroptera,Phyllostomidae,Sturnira,tildae,NT0136,
3456,11,109,2336,13975,Chiroptera,Phyllostomidae,Lichonycteris,obscura,NT0214,
3457,11,109,2379,13947,Chiroptera,Phyllostomidae,Lonchophylla,handleyi,NT0153,
3458,11,109,2379,13948,Chiroptera,Phyllostomidae,Lonchophylla,hesperia,NT0153,
3459,11,109,3517,14019,Chiroptera,Phyllostomidae,Platyrrhinus,dorsalis,NT0207,
3460,11,109,245,13959,Chiroptera,Phyllostomidae,Anoura,cultrata,NT0225,
3461,11,109,4481,13936,Chiroptera,Phyllostomidae,Tonatia,bidens,NT0165,
3462,11,109,4272,14034,Chiroptera,Phyllostomidae,Sturnira,ludovici,NT0118,
3463,11,109,4834,13937,Chiroptera,Phyllostomidae,Lophostoma,brasiliense,NT0118,
3464,11,109,3517,14022,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,NT0223,
3465,11,109,4272,14032,Chiroptera,Phyllostomidae,Sturnira,erythromos,NT0136,
3466,11,109,2379,13950,Chiroptera,Phyllostomidae,Lonchophylla,robusta,NT0118,
3467,11,109,4495,13942,Chiroptera,Phyllostomidae,Trachops,cirrhosus,NT0105,
3468,11,109,4272,14033,Chiroptera,Phyllostomidae,Sturnira,lilium,NT0223,
3469,11,109,4272,14031,Chiroptera,Phyllostomidae,Sturnira,bogotensis,NT0225,
3470,11,109,699,13981,Chiroptera,Phyllostomidae,Carollia,castanea,NT0109,
3471,11,109,4481,95776,Chiroptera,Phyllostomidae,Tonatia,saurophila,NT0159,
3472,11,109,699,13982,Chiroptera,Phyllostomidae,Carollia,perspicillata,NT0145,
3473,11,109,4862,13925,Chiroptera,Phyllostomidae,Trinycteris,nicefori,NT0136,
3474,11,109,1755,13971,Chiroptera,Phyllostomidae,Glossophaga,soricina,NT0153,
3475,11,109,3517,14017,Chiroptera,Phyllostomidae,Platyrrhinus,brachycephalus,NT0223,
3476,11,109,4610,14041,Chiroptera,Phyllostomidae,Uroderma,bilobatum,NT0105,
3477,11,109,4832,13920,Chiroptera,Phyllostomidae,Lampronycteris,brachyotis,NT0145,
3478,11,109,2711,95617,Chiroptera,Phyllostomidae,Mimon,koepckeae,NT0153,
3479,11,109,4834,13941,Chiroptera,Phyllostomidae,Lophostoma,silvicola,NT0223,
3480,11,109,4272,14033,Chiroptera,Phyllostomidae,Sturnira,lilium,NT0105,
3481,11,109,4610,14042,Chiroptera,Phyllostomidae,Uroderma,magnirostrum,NT0136,
3482,11,109,852,14010,Chiroptera,Phyllostomidae,Chiroderma,salvini,NT0232,
3483,11,109,852,14010,Chiroptera,Phyllostomidae,Chiroderma,salvini,NT0109,
3484,11,109,699,13981,Chiroptera,Phyllostomidae,Carollia,castanea,NT0223,
3485,11,109,2379,13951,Chiroptera,Phyllostomidae,Lonchophylla,thomasi,NT0105,
3486,11,109,4495,13942,Chiroptera,Phyllostomidae,Trachops,cirrhosus,NT0225,
3487,11,109,1317,14051,Chiroptera,Phyllostomidae,Diphylla,ecaudata,NT0153,
3488,11,109,891,13965,Chiroptera,Phyllostomidae,Choeroniscus,periosus,NT0225,
3489,11,109,1755,13967,Chiroptera,Phyllostomidae,Glossophaga,commissarisi,NT0207,
3490,11,109,903,13911,Chiroptera,Phyllostomidae,Chrotopterus,auritus,NT0165,
3491,11,109,1755,13969,Chiroptera,Phyllostomidae,Glossophaga,longirostris,NT0221,
3492,11,109,2336,13975,Chiroptera,Phyllostomidae,Lichonycteris,obscura,NT0225,
3493,11,109,3517,14019,Chiroptera,Phyllostomidae,Platyrrhinus,dorsalis,NT0145,
3494,11,109,2683,13923,Chiroptera,Phyllostomidae,Micronycteris,megalotis,NT0207,
3495,11,109,699,13980,Chiroptera,Phyllostomidae,Carollia,brevicauda,NT0221,
3496,11,109,350,13991,Chiroptera,Phyllostomidae,Artibeus,anderseni,NT0153,
3497,11,109,699,13982,Chiroptera,Phyllostomidae,Carollia,perspicillata,NT0175,
3498,11,109,699,13981,Chiroptera,Phyllostomidae,Carollia,castanea,NT0207,
3499,11,109,4272,14034,Chiroptera,Phyllostomidae,Sturnira,ludovici,NT0225,
3500,11,109,699,13981,Chiroptera,Phyllostomidae,Carollia,castanea,NT0121,
3501,11,109,4272,14034,Chiroptera,Phyllostomidae,Sturnira,ludovici,NT0121,
3502,11,109,1287,14049,Chiroptera,Phyllostomidae,Desmodus,rotundus,NT0175,
3503,11,109,2379,13949,Chiroptera,Phyllostomidae,Lonchophylla,mordax,NT0118,
3504,11,109,1287,14049,Chiroptera,Phyllostomidae,Desmodus,rotundus,NT0232,
3505,11,109,4272,14035,Chiroptera,Phyllostomidae,Sturnira,luisi,NT0153,
3506,11,109,2336,13975,Chiroptera,Phyllostomidae,Lichonycteris,obscura,NT0221,
3507,11,109,3453,13932,Chiroptera,Phyllostomidae,Phyllostomus,discolor,NT0207,
3508,11,109,3517,14021,Chiroptera,Phyllostomidae,Platyrrhinus,infuscus,NT0207,
3509,11,109,699,13980,Chiroptera,Phyllostomidae,Carollia,brevicauda,NT0153,
3510,11,109,3517,14020,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,NT0165,
3511,11,109,4272,14040,Chiroptera,Phyllostomidae,Sturnira,tildae,NT0221,
3512,11,109,4822,13998,Chiroptera,Phyllostomidae,Enchisthenes,hartii,NT0105,
3513,11,109,2711,13930,Chiroptera,Phyllostomidae,Mimon,crenulatum,NT0225,
3514,11,109,4272,14034,Chiroptera,Phyllostomidae,Sturnira,ludovici,NT0145,
3515,11,109,3517,14017,Chiroptera,Phyllostomidae,Platyrrhinus,brachycephalus,NT0207,
3516,11,109,4862,13925,Chiroptera,Phyllostomidae,Trinycteris,nicefori,NT0159,
3517,11,109,1755,13969,Chiroptera,Phyllostomidae,Glossophaga,longirostris,NT0175,
3518,11,109,2379,13949,Chiroptera,Phyllostomidae,Lonchophylla,mordax,NT0121,
3519,11,109,2379,13948,Chiroptera,Phyllostomidae,Lonchophylla,hesperia,NT0232,
3520,11,109,245,95432,Chiroptera,Phyllostomidae,Anoura,caudifera,NT0159,
3521,11,109,852,14010,Chiroptera,Phyllostomidae,Chiroderma,salvini,NT0145,
3522,11,109,245,13959,Chiroptera,Phyllostomidae,Anoura,cultrata,NT0105,
3523,11,109,699,13980,Chiroptera,Phyllostomidae,Carollia,brevicauda,NT0175,
3524,11,109,1755,13971,Chiroptera,Phyllostomidae,Glossophaga,soricina,NT0159,
3525,11,109,699,13980,Chiroptera,Phyllostomidae,Carollia,brevicauda,NT0145,
3526,11,109,4272,14029,Chiroptera,Phyllostomidae,Sturnira,aratathomasi,NT0207,
3527,11,109,1317,14051,Chiroptera,Phyllostomidae,Diphylla,ecaudata,NT0105,
3528,11,109,1317,14051,Chiroptera,Phyllostomidae,Diphylla,ecaudata,NT1005,
3529,11,109,2468,13916,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,NT0109,
3530,11,109,4272,14040,Chiroptera,Phyllostomidae,Sturnira,tildae,NT0175,
3531,11,109,4834,13941,Chiroptera,Phyllostomidae,Lophostoma,silvicola,NT0136,
3532,11,109,3914,13985,Chiroptera,Phyllostomidae,Rhinophylla,fischerae,NT0136,
3533,11,109,4272,95762,Chiroptera,Phyllostomidae,Sturnira,oporaphilum,NT0165,
3534,11,109,1755,13971,Chiroptera,Phyllostomidae,Glossophaga,soricina,NT0136,
3535,11,109,4481,95776,Chiroptera,Phyllostomidae,Tonatia,saurophila,NT0221,
3536,11,109,1755,13971,Chiroptera,Phyllostomidae,Glossophaga,soricina,NT0109,
3537,11,109,3517,14019,Chiroptera,Phyllostomidae,Platyrrhinus,dorsalis,NT0109,
3538,11,109,245,95432,Chiroptera,Phyllostomidae,Anoura,caudifera,NT0145,
3539,11,109,4184,14027,Chiroptera,Phyllostomidae,Sphaeronycteris,toxophyllum,NT0118,
3540,11,109,2379,13951,Chiroptera,Phyllostomidae,Lonchophylla,thomasi,NT0153,
3541,11,109,1287,14049,Chiroptera,Phyllostomidae,Desmodus,rotundus,NT0153,
3542,11,109,245,95432,Chiroptera,Phyllostomidae,Anoura,caudifera,NT0165,
3543,11,109,699,13982,Chiroptera,Phyllostomidae,Carollia,perspicillata,NT0223,
3544,11,109,245,13960,Chiroptera,Phyllostomidae,Anoura,geoffroyi,NT0232,
3545,11,109,4862,13925,Chiroptera,Phyllostomidae,Trinycteris,nicefori,NT0175,
3546,11,109,1287,14049,Chiroptera,Phyllostomidae,Desmodus,rotundus,NT0165,
3547,11,109,1287,14049,Chiroptera,Phyllostomidae,Desmodus,rotundus,NT0214,
3548,11,109,4610,14042,Chiroptera,Phyllostomidae,Uroderma,magnirostrum,NT0221,
3549,11,109,2298,13973,Chiroptera,Phyllostomidae,Leptonycteris,curasoae,NT0118,
